ProjectName,Scenario,Watershed,WeppID,TopazID,Landuse,Soil,Length (m),Hillslope Area (ha),Runoff (mm),Lateral Flow (mm),Baseflow (mm),Soil Loss (kg/ha),Sediment Deposition (kg/ha),Sediment Yield (kg/ha),Width (m),Slope,LanduseDesc,SoilDesc,Particle Class 1 Fraction,Particle Class 2 Fraction,Particle Class 3 Fraction,Particle Class 4 Fraction,Particle Class 5 Fraction,Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (kg/ha),Solub..React..P..kg.ha.3.,Particulate.P..kg.ha.3.,Total.P..kg.ha.3.
kam_mt,Mulch_Till,Kamiache_Creek,84,403,202,68521,94.19650594,3.1,2.803225806,0.05483871,34.28064516,0.870967742,0,0.870967742,324.8528137,0.122033873,Barley Fallow Int Precip MT 1,"Chard silt loam, 7 to 15 percent slopes (SIL)",0.029,0.465,0.195,0.156,0.156,0.5525,0.481209677,,,
kam_mt,Mulch_Till,Kamiache_Creek,85,411,202,68522,216.6457745,5.6,1.428571429,0.019642857,33.25,11.83928571,0,11.83928571,257.5632972,0.093173785,Barley Fallow Int Precip MT 1,"Chard silt loam, 15 to 25 percent slopes (SIL)",0.025,0.405,0.172,0.199,0.199,0.4816,5.7018,,,
kam_mt,Mulch_Till,Kamiache_Creek,86,412,202,68522,45.86728024,2.5,1.584,0.088,33.46,0.6,0,0.6,549.411255,0.087374474,Barley Fallow Int Precip MT 1,"Chard silt loam, 15 to 25 percent slopes (SIL)",0.027,0.447,0.189,0.168,0.169,0.5307,0.31842,,,
kam_mt,Mulch_Till,Kamiache_Creek,87,413,202,68521,11.46682006,0.6,1.516666667,0.2,37.06666667,0.5,0,0.5,549.411255,0.045956068,Barley Fallow Int Precip MT 1,"Chard silt loam, 7 to 15 percent slopes (SIL)",0.029,0.469,0.196,0.153,0.153,0.5568,0.2784,,,
kam_mt,Mulch_Till,Kamiache_Creek,88,422,202,68521,136.6904756,2,1.42,0.01,35.835,0.3,0,0.3,144.8528137,0.021303737,Barley Fallow Int Precip MT 1,"Chard silt loam, 7 to 15 percent slopes (SIL)",0.028,0.45,0.19,0.166,0.167,0.535,0.1605,,,
kam_mt,Mulch_Till,Kamiache_Creek,89,423,202,68537,198.8225099,2.9,5.993103448,0.003448276,12.47586207,1.172413793,0,1.172413793,144.8528137,0.116993292,Barley Fallow Int Precip MT 1,Hermiston silt loam (SIL),0.041,0.52,0.277,0.118,0.044,0.6441,0.755151724,,,
kam_mt,Mulch_Till,Kamiache_Creek,90,432,202,68521,60.09310399,1.7,1.682352941,0.017647059,36.74705882,0.352941176,0,0.352941176,284.5584412,0.020819847,Barley Fallow Int Precip MT 1,"Chard silt loam, 7 to 15 percent slopes (SIL)",0.028,0.45,0.19,0.166,0.166,0.535,0.188823529,,,
kam_mt,Mulch_Till,Kamiache_Creek,91,433,202,68590,211.9072614,6,13.75833333,0.008333333,13.09,82.1,56.41666667,25.68333333,284.5584412,0.126019987,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.127,0.365,0.439,0.064,0.005,0.6237,16.018695,,,
kam_mt,Mulch_Till,Kamiache_Creek,92,442,202,68521,151.9203354,4.6,1.847826087,0.017391304,35.4,0.5,0,0.5,302.1320344,0.053905559,Barley Fallow Int Precip MT 1,"Chard silt loam, 7 to 15 percent slopes (SIL)",0.028,0.459,0.193,0.16,0.16,0.5449,0.27245,,,
kam_mt,Mulch_Till,Kamiache_Creek,93,443,202,68526,128.0896946,3.9,5.035897436,0.002564103,10.6025641,0.769230769,0,0.769230769,302.1320344,0.031703893,Barley Fallow Int Precip MT 1,Covello silt loam (SIL),0.042,0.525,0.289,0.106,0.038,0.6537,0.502846154,,,
kam_mt,Mulch_Till,Kamiache_Creek,94,451,202,68522,160.5722255,5,1.924,0.032,33.422,1,0,1,313.8774457,0.108070024,Barley Fallow Int Precip MT 1,"Chard silt loam, 15 to 25 percent slopes (SIL)",0.028,0.456,0.191,0.162,0.162,0.5413,0.5413,,,
kam_mt,Mulch_Till,Kamiache_Creek,95,452,202,68522,101.8695112,1.2,2.725,0.066666667,31.69166667,19.75,0,19.75,114.8528137,0.15164,Barley Fallow Int Precip MT 1,"Chard silt loam, 15 to 25 percent slopes (SIL)",0.025,0.406,0.172,0.198,0.199,0.4826,9.53135,,,
kam_mt,Mulch_Till,Kamiache_Creek,96,453,202,68521,39.18058124,0.5,1.28,0.04,32.08,0.4,0,0.4,114.8528137,0.033590118,Barley Fallow Int Precip MT 1,"Chard silt loam, 7 to 15 percent slopes (SIL)",0.028,0.458,0.192,0.161,0.161,0.5436,0.21744,,,
kam_mt,Mulch_Till,Kamiache_Creek,97,462,202,68590,190.1242508,19.7,12.33502538,0.010152284,13.09593909,50.37055838,0,50.37055838,1036.690476,0.141662726,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.398,0.325,0.194,0.037,0.5425,27.32602792,,,
kam_mt,Mulch_Till,Kamiache_Creek,98,463,202,68590,132.8265314,13.8,11.72681159,0.013768116,13.16666667,1.492753623,0,1.492753623,1036.690476,0.109901578,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.053,0.451,0.361,0.113,0.021,0.6123,0.914013043,,,
kam_mt,Mulch_Till,Kamiache_Creek,99,472,202,68590,238.0176594,10.2,13.25,0.008823529,13.04313725,137.5098039,0,137.5098039,427.2792206,0.12316722,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.397,0.325,0.194,0.037,0.5415,74.46155882,,,
kam_mt,Mulch_Till,Kamiache_Creek,100,473,202,68590,80.04133679,3.4,17.69117647,0.026470588,13.15588235,2.411764706,0,2.411764706,427.2792206,0.174423815,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.054,0.46,0.365,0.102,0.019,0.6235,1.503735294,,,
kam_mt,Mulch_Till,Kamiache_Creek,101,482,202,68590,200.4112295,8.5,15.44352941,0.008235294,12.82823529,57.57647059,0,57.57647059,422.1320344,0.127231869,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.399,0.326,0.192,0.036,0.5438,31.31008471,,,
kam_mt,Mulch_Till,Kamiache_Creek,102,483,202,68590,68.22509939,2.9,17.33448276,0.04137931,13.14827586,5.551724138,0,5.551724138,422.1320344,0.227267778,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.059,0.495,0.381,0.055,0.01,0.6683,3.710217241,,,
kam_mt,Mulch_Till,Kamiache_Creek,103,492,202,68590,92.64935264,1.6,16.6125,0.01875,13.43125,5.4375,0,5.4375,174.8528137,0.135505868,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.059,0.495,0.381,0.055,0.01,0.6683,3.63388125,,,
kam_mt,Mulch_Till,Kamiache_Creek,104,493,202,68590,97.79653889,1.7,14.14705882,0.017647059,13.37647059,3.647058824,0,3.647058824,174.8528137,0.155319564,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.494,0.38,0.056,0.011,0.666,2.428941176,,,
kam_mt,Mulch_Till,Kamiache_Creek,105,501,202,68590,179.9878354,5.3,17.38301887,0.013207547,13.18113208,64.16981132,0,64.16981132,295.0199378,0.180906646,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.048,0.403,0.328,0.186,0.035,0.5494,35.25489434,,,
kam_mt,Mulch_Till,Kamiache_Creek,106,502,202,68590,6,0.1,18.2,0.3,11.5,5,0,5,150,0.15667,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.495,0.382,0.055,0.01,0.6676,3.338,,,
kam_mt,Mulch_Till,Kamiache_Creek,107,503,202,68590,72,1.1,14.89090909,0.027272727,12.79090909,3.363636364,0,3.363636364,150,0.197812039,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.492,0.38,0.058,0.011,0.664,2.233454545,,,
kam_mt,Mulch_Till,Kamiache_Creek,108,512,202,68590,70.29437252,2.2,13.78181818,0.022727273,13.00909091,4.909090909,0,4.909090909,307.2792206,0.133039582,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.494,0.381,0.056,0.011,0.6663,3.270927273,,,
kam_mt,Mulch_Till,Kamiache_Creek,109,513,202,68590,105.4415588,3.2,18.81875,0.028125,13.415625,5.21875,0,5.21875,307.2792206,0.167530143,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.059,0.495,0.381,0.055,0.01,0.6683,3.487690625,,,
kam_mt,Mulch_Till,Kamiache_Creek,110,521,202,68590,168.9538146,5.5,14.12363636,0.009090909,13.33090909,3.963636364,0,3.963636364,324.9408729,0.11947219,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.494,0.381,0.056,0.011,0.6663,2.640970909,,,
kam_mt,Mulch_Till,Kamiache_Creek,111,522,202,68590,20.58874503,0.4,13.35,0.05,11.975,4,0,4,174.8528137,0.11333,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.059,0.495,0.381,0.055,0.01,0.6683,2.6732,,,
kam_mt,Mulch_Till,Kamiache_Creek,112,523,202,68590,56.61904883,1,15.83,0.04,12.88,4.3,0,4.3,174.8528137,0.196333731,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.493,0.381,0.057,0.011,0.6653,2.86079,,,
kam_mt,Mulch_Till,Kamiache_Creek,113,541,202,68590,237.2030612,5.2,14.18076923,0.005769231,13.4,4.173076923,0,4.173076923,220.0646136,0.114021215,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.059,0.495,0.381,0.055,0.01,0.6683,2.788867308,,,
kam_mt,Mulch_Till,Kamiache_Creek,114,542,202,68590,54.67619023,2,19.67,0.06,12.78,67.7,0,67.7,362.1320344,0.249702701,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.048,0.404,0.329,0.184,0.035,0.5507,37.28239,,,
kam_mt,Mulch_Till,Kamiache_Creek,115,543,202,68590,166.5138521,6,14.01,0.01,13.26666667,4.75,0,4.75,362.1320344,0.12718078,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.494,0.381,0.056,0.011,0.6663,3.164925,,,
kam_mt,Mulch_Till,Kamiache_Creek,116,552,202,68590,121.9394572,4,13.8275,0.0175,12.9125,0.55,0,0.55,332.1320344,0.166415884,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.055,0.463,0.367,0.097,0.018,0.6281,0.345455,,,
kam_mt,Mulch_Till,Kamiache_Creek,117,553,202,68590,146.3273487,4.9,13.65714286,0.010204082,13.1877551,1.530612245,0,1.530612245,332.1320344,0.132371998,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.488,0.377,0.065,0.012,0.6591,1.008826531,,,
kam_mt,Mulch_Till,Kamiache_Creek,118,561,202,68590,172.6249856,5.7,11.83508772,0.00877193,15.60701754,1.052631579,0,1.052631579,328.4576668,0.111693908,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.483,0.375,0.072,0.014,0.6525,0.686842105,,,
kam_mt,Mulch_Till,Kamiache_Creek,119,562,202,68590,133.6191165,4.8,15.00208333,0.016666667,14.98125,1.020833333,0,1.020833333,356.9848481,0.182919066,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.48,0.374,0.075,0.014,0.6492,0.662725,,,
kam_mt,Mulch_Till,Kamiache_Creek,120,563,202,68590,75.63346216,2.7,17.82222222,0.025925926,14.97407407,2.555555556,0,2.555555556,356.9848481,0.167189519,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.488,0.38,0.062,0.012,0.66,1.686666667,,,
kam_mt,Mulch_Till,Kamiache_Creek,121,572,202,68590,66.49165125,1.1,15.14545455,0.027272727,15,1,0,1,162.4264069,0.172715939,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.48,0.373,0.075,0.014,0.6489,0.6489,,,
kam_mt,Mulch_Till,Kamiache_Creek,122,573,202,68590,182.8520409,3,15.02,0.01,14.83,5.266666667,0,5.266666667,162.4264069,0.133518513,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.488,0.381,0.062,0.012,0.6603,3.47758,,,
kam_mt,Mulch_Till,Kamiache_Creek,123,581,202,68590,198.8981477,5.5,9.48,0.009090909,15.34545455,1.6,0,1.6,276.0206701,0.11043886,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.487,0.377,0.065,0.012,0.6581,1.05296,,,
kam_mt,Mulch_Till,Kamiache_Creek,124,582,202,68590,98.07358037,4.1,15.05121951,0.019512195,15.40731707,0.87804878,0,0.87804878,422.1320344,0.151360089,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.056,0.477,0.372,0.079,0.015,0.6446,0.565990244,,,
kam_mt,Mulch_Till,Kamiache_Creek,125,583,202,68590,106.6017178,4.5,17.33333333,0.02,14.96666667,1.377777778,0,1.377777778,422.1320344,0.161291639,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.485,0.376,0.068,0.013,0.6548,0.902168889,,,
kam_mt,Mulch_Till,Kamiache_Creek,126,591,202,68590,289.9252451,5.8,10.27586207,0.003448276,15.69310345,0.827586207,0,0.827586207,198.6719024,0.081408476,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.479,0.373,0.077,0.014,0.6479,0.536193103,,,
kam_mt,Mulch_Till,Kamiache_Creek,127,592,202,68590,11.44461419,0.2,9.15,0.05,14.1,1,0,1,157.2792206,0.06333,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.485,0.377,0.067,0.013,0.6551,0.6551,,,
kam_mt,Mulch_Till,Kamiache_Creek,128,593,202,68590,91.55691352,1.4,19.3,0.028571429,15.36428571,4.857142857,0,4.857142857,157.2792206,0.174097902,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.49,0.382,0.059,0.011,0.6626,3.218342857,,,
kam_mt,Mulch_Till,Kamiache_Creek,129,601,202,68590,198.4369769,5.4,11.15185185,0.007407407,15.76851852,0.944444444,0,0.944444444,272.1267016,0.107928446,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.48,0.374,0.075,0.014,0.6492,0.613133333,,,
kam_mt,Mulch_Till,Kamiache_Creek,130,602,202,68590,151.0394546,9.4,10.59787234,0.011702128,12.97021277,0.531914894,0,0.531914894,619.7056275,0.132037079,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.054,0.46,0.366,0.101,0.019,0.6238,0.331808511,,,
kam_mt,Mulch_Till,Kamiache_Creek,131,603,202,68590,127.8026154,7.9,17.99240506,0.016455696,13.1721519,2.012658228,0,2.012658228,619.7056275,0.171042662,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.489,0.379,0.062,0.012,0.6607,1.329763291,,,
kam_mt,Mulch_Till,Kamiache_Creek,132,611,202,68590,208.1072411,6.3,12.43015873,0.007936508,15.6047619,1.095238095,0,1.095238095,302.728534,0.117975668,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.482,0.375,0.073,0.014,0.6515,0.713547619,,,
kam_mt,Mulch_Till,Kamiache_Creek,133,612,202,68590,104.8394977,5.8,11.82586207,0.022413793,12.95344828,0.534482759,0,0.534482759,549.411255,0.177913903,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.055,0.462,0.367,0.098,0.019,0.6271,0.335174138,,,
kam_mt,Mulch_Till,Kamiache_Creek,134,613,202,68590,88.45832618,4.9,16.89795918,0.026530612,13.00204082,2.12244898,0,2.12244898,549.411255,0.184681207,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.489,0.379,0.062,0.012,0.6607,1.402302041,,,
kam_mt,Mulch_Till,Kamiache_Creek,135,621,202,68590,176.1552231,5.2,9.303846154,0.009615385,13.39230769,0.480769231,0,0.480769231,296.3295615,0.123001142,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.054,0.459,0.365,0.102,0.019,0.6225,0.299278846,,,
kam_mt,Mulch_Till,Kamiache_Creek,136,622,202,68590,66.90890599,2.8,16.61785714,0.032142857,13.075,1.857142857,0,1.857142857,416.9848481,0.1739929,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.053,0.451,0.36,0.114,0.022,0.612,1.136571429,,,
kam_mt,Mulch_Till,Kamiache_Creek,137,623,202,68590,112.2342939,4.7,18.45106383,0.019148936,12.96170213,2.957446809,0,2.957446809,416.9848481,0.158726482,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.053,0.452,0.358,0.115,0.022,0.6124,1.811140426,,,
kam_mt,Mulch_Till,Kamiache_Creek,138,632,202,68520,118.3852839,2.1,2.79047619,0.014285714,29.8952381,0.476190476,0,0.476190476,174.8528137,0.036240173,Barley Fallow Int Precip MT 1,"Chard silt loam, 3 to 7 percent slopes (SIL)",0.029,0.477,0.199,0.147,0.148,0.5657,0.269380952,,,
kam_mt,Mulch_Till,Kamiache_Creek,139,633,202,68537,180.151519,3.1,8.967741935,0.006451613,12.86451613,99.5483871,0,99.5483871,174.8528137,0.117007421,Barley Fallow Int Precip MT 1,Hermiston silt loam (SIL),0.036,0.467,0.252,0.178,0.066,0.5786,57.59869677,,,
kam_mt,Mulch_Till,Kamiache_Creek,140,642,202,68520,196.2221318,3.3,2.73030303,0.006060606,30.5,0.393939394,0,0.393939394,169.7056275,0.030735843,Barley Fallow Int Precip MT 1,"Chard silt loam, 3 to 7 percent slopes (SIL)",0.029,0.472,0.197,0.151,0.151,0.5601,0.220645455,,,
kam_mt,Mulch_Till,Kamiache_Creek,141,643,202,68590,164.4023266,2.8,11.625,0.007142857,12.87857143,14.89285714,0,14.89285714,169.7056275,0.097767946,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.401,0.327,0.188,0.036,0.5461,8.132989286,,,
kam_mt,Mulch_Till,Kamiache_Creek,142,652,202,68520,371.2402513,9.2,2.864130435,0.007608696,29.89565217,0.456521739,0,0.456521739,247.2792206,0.055563844,Barley Fallow Int Precip MT 1,"Chard silt loam, 3 to 7 percent slopes (SIL)",0.029,0.471,0.197,0.151,0.152,0.5591,0.255241304,,,
kam_mt,Mulch_Till,Kamiache_Creek,143,653,202,68590,338.4837585,8.4,15.83333333,0.004761905,13,80.52380952,0,80.52380952,247.2792206,0.124722686,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.398,0.325,0.193,0.037,0.5425,43.68416667,,,
kam_mt,Mulch_Till,Kamiache_Creek,144,662,202,68590,247.0649404,8.6,11.46511628,0.004651163,13.26860465,1.720930233,0,1.720930233,349.7056275,0.081934583,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.055,0.468,0.367,0.092,0.017,0.6331,1.08952093,,,
kam_mt,Mulch_Till,Kamiache_Creek,145,663,202,68590,167.2835534,5.8,11.92068966,0.006896552,14.34482759,1.051724138,0,1.051724138,349.7056275,0.094764688,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.052,0.444,0.356,0.125,0.024,0.6028,0.63397931,,,
kam_mt,Mulch_Till,Kamiache_Creek,146,671,202,68590,209.5833333,5.2,12.80769231,0.007692308,13.21923077,40.42307692,0,40.42307692,249.0656064,0.10592254,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.4,0.326,0.191,0.036,0.5448,22.02249231,,,
kam_mt,Mulch_Till,Kamiache_Creek,147,672,202,68590,34.33384257,0.5,12.84,0.04,14.2,2,0,2,157.2792206,0.0832,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.055,0.468,0.367,0.092,0.017,0.6331,1.2662,,,
kam_mt,Mulch_Till,Kamiache_Creek,148,682,202,68590,313.44465,3.6,12.43055556,0.005555556,13.225,63.25,0,63.25,114.8528137,0.10325822,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.398,0.325,0.193,0.036,0.5425,34.313125,,,
kam_mt,Mulch_Till,Kamiache_Creek,149,683,202,68590,282.100185,3.2,12.775,0.00625,14.271875,29.5625,0,29.5625,114.8528137,0.104405892,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.398,0.325,0.193,0.037,0.5425,16.03765625,,,
kam_mt,Mulch_Till,Kamiache_Creek,150,691,202,68590,216.1155432,5.4,12.33888889,0.005555556,13.2,26.87037037,0,26.87037037,249.866341,0.096035722,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.401,0.327,0.189,0.036,0.5461,14.67390926,,,
kam_mt,Mulch_Till,Kamiache_Creek,151,692,202,68590,51.47186258,0.9,13.76666667,0.033333333,14.15555556,2.666666667,0,2.666666667,174.8528137,0.115864158,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.056,0.474,0.37,0.085,0.016,0.641,1.709333333,,,
kam_mt,Mulch_Till,Kamiache_Creek,152,693,202,68590,30.88311755,0.5,12.72,0.04,15.4,1,0,1,174.8528137,0.082137775,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.052,0.444,0.356,0.124,0.024,0.6028,0.6028,,,
kam_mt,Mulch_Till,Kamiache_Creek,153,702,202,68590,85.83460642,1.4,9.892857143,0.014285714,14.97142857,0.714285714,0,0.714285714,157.2792206,0.101421781,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.056,0.474,0.371,0.083,0.016,0.6413,0.458071429,,,
kam_mt,Mulch_Till,Kamiache_Creek,154,703,202,68590,97.27922061,1.5,12.74666667,0.013333333,15.61333333,1.066666667,0,1.066666667,157.2792206,0.110504303,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.482,0.375,0.073,0.014,0.6515,0.694933333,,,
kam_mt,Mulch_Till,Kamiache_Creek,155,712,202,68590,124.2640687,1.8,11.16111111,0.011111111,15.53888889,0.777777778,0,0.777777778,144.8528137,0.109633595,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.056,0.476,0.372,0.081,0.015,0.6436,0.500577778,,,
kam_mt,Mulch_Till,Kamiache_Creek,156,713,202,68590,161.5432893,2.3,10.84782609,0.008695652,15.98695652,1,0,1,144.8528137,0.102247856,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.482,0.374,0.073,0.014,0.6512,0.6512,,,
kam_mt,Mulch_Till,Kamiache_Creek,157,721,202,68590,238.5592706,5.2,9.675,0.005769231,15.64615385,1.230769231,0,1.230769231,218.8135463,0.093376937,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.051,0.434,0.347,0.141,0.027,0.5891,0.725046154,,,
kam_mt,Mulch_Till,Kamiache_Creek,158,722,202,68590,98.99494937,2.5,10.668,0.016,15.64,1,0,1,254.5584412,0.101155819,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.48,0.374,0.075,0.014,0.6492,0.6492,,,
kam_mt,Mulch_Till,Kamiache_Creek,159,723,202,68590,7.071067812,0.2,9.55,0.2,13.8,0.5,0,0.5,254.5584412,0.11667,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.056,0.472,0.37,0.086,0.016,0.639,0.3195,,,
kam_mt,Mulch_Till,Kamiache_Creek,160,742,202,68590,284.4308648,10.8,11.36759259,0.005555556,15.59537037,18.64814815,0,18.64814815,379.7056275,0.119892629,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.399,0.326,0.192,0.036,0.5438,10.14086296,,,
kam_mt,Mulch_Till,Kamiache_Creek,161,743,202,68590,142.2154324,5.4,12.48518519,0.011111111,15.45925926,1.222222222,0,1.222222222,379.7056275,0.128397488,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.484,0.375,0.07,0.013,0.6535,0.798722222,,,
kam_mt,Mulch_Till,Kamiache_Creek,162,751,202,68590,206.8447937,5.3,10.93396226,0.00754717,15.72264151,0.641509434,0,0.641509434,256.7142206,0.110076426,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.056,0.472,0.37,0.086,0.016,0.639,0.409924528,,,
kam_mt,Mulch_Till,Kamiache_Creek,163,752,202,68590,125.1108645,3.8,13.23421053,0.015789474,15.36315789,1.263157895,0,1.263157895,302.1320344,0.144263986,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.057,0.483,0.376,0.071,0.013,0.6528,0.824589474,,,
kam_mt,Mulch_Till,Kamiache_Creek,164,753,202,68590,8.936490319,0.3,10.23333333,0.166666667,13.96666667,0.666666667,0,0.666666667,302.1320344,0.115,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.055,0.469,0.369,0.09,0.017,0.6347,0.423133333,,,
kam_mt,Mulch_Till,Kamiache_Creek,165,772,202,68590,269.5382783,14.7,10.00884354,0.006122449,15.32653061,16.44897959,0,16.44897959,544.2640687,0.125481764,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.048,0.405,0.329,0.184,0.035,0.5517,9.074902041,,,
kam_mt,Mulch_Till,Kamiache_Creek,166,773,202,68590,176.9361704,9.6,15.33020833,0.011458333,15.49479167,3.885416667,0,3.885416667,544.2640687,0.15121149,Barley Fallow Int Precip MT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.058,0.489,0.381,0.06,0.011,0.6613,2.569426042,,,
